Time [s], PLETH
172.736,0.49756
172.768,0.50244
172.8,0.50733
172.832,0.51124
172.864,0.51515
172.896,0.52004
172.928,0.52395
172.96,0.52786
172.992,0.53079
173.024,0.53275
173.056,0.53275
173.088,0.53079
173.12,0.52688
173.152,0.52297
173.184,0.52102
173.216,0.52199
173.248,0.52786
173.28,0.53959
173.312,0.55718
173.344,0.57967
173.376,0.60606
173.408,0.6305
173.44,0.652
173.472,0.67644
173.504,0.70088
173.536,0.72336
173.568,0.74194
173.6,0.75855
173.632,0.77322
173.664,0.78495
173.696,0.79472
173.728,0.80156
173.76,0.80645
173.792,0.80841
173.824,0.80841
173.856,0.80645
173.888,0.80352
173.92,0.79961
173.952,0.79277
173.984,0.78397
174.016,0.77419
174.048,0.76149
174.08,0.74682
174.112,0.73021
174.144,0.71065
174.176,0.69013
174.208,0.67155
174.24,0.652
174.272,0.63148
174.304,0.60997
174.336,0.58847
174.368,0.56794
174.4,0.54936
174.432,0.53079
174.464,0.51515
174.496,0.50049
174.528,0.4868
174.56,0.47507
174.592,0.4653
174.624,0.45748
174.656,0.44868
174.688,0.44086
174.72,0.43206
174.752,0.42424
174.784,0.41642
174.816,0.40958
174.848,0.40274
174.88,0.39589
174.912,0.39003
174.944,0.38416
174.976,0.3783
175.008,0.37341
175.04,0.37048
175.072,0.36657
175.104,0.36364
175.136,0.3607
175.168,0.35679
175.2,0.35386
175.232,0.34995
175.264,0.34702
175.296,0.34409
175.328,0.34115
175.36,0.33822
175.392,0.33627
175.424,0.33529
175.456,0.33333
175.488,0.33138
175.52,0.32845
175.552,0.32649
175.584,0.32454
175.616,0.3216
175.648,0.31965
175.68,0.31769
175.712,0.31672
175.744,0.31769
175.776,0.32063
175.808,0.32649
175.84,0.33627
175.872,0.34995
175.904,0.37048
175.936,0.39492
175.968,0.42424
176,0.45552
176.032,0.48876
176.064,0.52199
176.096,0.55327
176.128,0.5826
176.16,0.60802
176.192,0.62757
176.224,0.64223
176.256,0.65689
176.288,0.66862
176.32,0.67937
176.352,0.65885
176.384,0.62366
176.416,0.60704
176.448,0.59922
176.48,0.59629
176.512,0.59335
176.544,0.5914
176.576,0.58749
176.608,0.58358
176.64,0.57869
176.672,0.57283
176.704,0.565
176.736,0.55621
176.768,0.54545
176.8,0.53372
176.832,0.52102
176.864,0.50831
176.896,0.49462
176.928,0.48094
176.96,0.46725
176.992,0.45552
177.024,0.44673
177.056,0.43695
177.088,0.42815
177.12,0.42131
177.152,0.41447
177.184,0.4086
177.216,0.40371
177.248,0.39883
177.28,0.39394
177.312,0.38905
177.344,0.38416
177.376,0.38025
177.408,0.37732
177.44,0.37341
177.472,0.3695
177.504,0.36559
177.536,0.36168
177.568,0.35679
177.6,0.35288
177.632,0.348
177.664,0.34409
177.696,0.34018
177.728,0.33724
177.76,0.33333
177.792,0.33138
177.824,0.32942
177.856,0.32649
177.888,0.32258
177.92,0.31965
177.952,0.31769
177.984,0.31574
178.016,0.31378
178.048,0.31183
178.08,0.30987
178.112,0.30792
178.144,0.30596
178.176,0.30499
178.208,0.30401
178.24,0.30108
178.272,0.29814
178.304,0.29521
178.336,0.29228
178.368,0.29032
178.4,0.29032
178.432,0.29423
178.464,0.30303
178.496,0.31672
178.528,0.33529
178.56,0.35973
178.592,0.38416
178.624,0.40958
178.656,0.43793
178.688,0.46725
178.72,0.4956
178.752,0.52199
178.784,0.54545
178.816,0.56598
178.848,0.5826
178.88,0.59629
178.912,0.60704
178.944,0.61681
178.976,0.62268
179.008,0.62757
179.04,0.63148
179.072,0.63441
179.104,0.63636
179.136,0.63734
179.168,0.63636
179.2,0.63539
179.232,0.63245
179.264,0.62757
179.296,0.6217
179.328,0.61486
179.36,0.60606
179.392,0.59629
179.424,0.58651
179.456,0.5738
179.488,0.56109
179.52,0.54643
179.552,0.53275
179.584,0.51906
179.616,0.50538
179.648,0.49365
179.68,0.48192
179.712,0.47214
179.744,0.46237
179.776,0.45552
179.808,0.44966
179.84,0.44379
179.872,0.43793
179.904,0.43206
179.936,0.42717
179.968,0.42229
180,0.41838
180.032,0.41447
180.064,0.41056
180.096,0.40665
180.128,0.40176
180.16,0.39687
180.192,0.39394
180.224,0.39101
180.256,0.3871
180.288,0.38319
180.32,0.37928
180.352,0.37537
180.384,0.37243
180.416,0.3695
180.448,0.36657
180.48,0.36364
180.512,0.3607
180.544,0.35777
180.576,0.35582
180.608,0.35386
180.64,0.35191
180.672,0.34897
180.704,0.34604
180.736,0.34311
180.768,0.34115
180.8,0.3392
180.832,0.33627
180.864,0.33431
180.896,0.33138
180.928,0.32942
180.96,0.32649
180.992,0.32649
181.024,0.32747
181.056,0.3304
181.088,0.33822
181.12,0.34995
181.152,0.36657
181.184,0.38807
181.216,0.41544
181.248,0.44477
181.28,0.47703
181.312,0.50831
181.344,0.53763
181.376,0.56207
181.408,0.58162
181.44,0.60215
181.472,0.61975
181.504,0.63441
181.536,0.64712
181.568,0.65787
181.6,0.66667
181.632,0.67351
181.664,0.67937
181.696,0.68328
181.728,0.68622
181.76,0.68817
181.792,0.68817
181.824,0.68622
181.856,0.68328
181.888,0.67937
181.92,0.67449
181.952,0.66862
181.984,0.6608
182.016,0.65103
182.048,0.64027
182.08,0.62757
182.112,0.61388
182.144,0.6002
182.176,0.58651
182.208,0.57478
182.24,0.56207
182.272,0.54936
182.304,0.53763
182.336,0.52688
182.368,0.51711
182.4,0.50831
182.432,0.50049
182.464,0.49365
182.496,0.48778
182.528,0.48094
182.56,0.47507
182.592,0.47019
182.624,0.4653
182.656,0.46041
182.688,0.45455
182.72,0.44966
182.752,0.44379
182.784,0.43891
182.816,0.43402
182.848,0.42815
182.88,0.42326
182.912,0.4174
182.944,0.41251
182.976,0.4086
183.008,0.40567
183.04,0.40274
183.072,0.40176
183.104,0.40371
183.136,0.40762
183.168,0.41349
183.2,0.42033
183.232,0.42815
183.264,0.435
183.296,0.44282
183.328,0.44868
183.36,0.45455
183.392,0.45846
183.424,0.46237
183.456,0.4653
183.488,0.46725
183.52,0.46725
183.552,0.46628
183.584,0.46334
183.616,0.46041
183.648,0.4565
183.68,0.45552
183.712,0.4565
183.744,0.46237
183.776,0.47019
183.808,0.48094
183.84,0.49853
183.872,0.52004
183.904,0.54545
183.936,0.57283
183.968,0.6002
184,0.62463
184.032,0.64809
184.064,0.66764
184.096,0.68426
184.128,0.69795
184.16,0.70772
184.192,0.71457
184.224,0.71945
184.256,0.72434
184.288,0.72923
184.32,0.73216
184.352,0.73412
184.384,0.73412
184.416,0.73314
184.448,0.73021
184.48,0.72532
184.512,0.71848
184.544,0.71163
184.576,0.70381
184.608,0.69306
184.64,0.67937
184.672,0.66276
184.704,0.64321
184.736,0.62268
184.768,0.6002
184.8,0.57771
184.832,0.55425
184.864,0.53079
184.896,0.50929
184.928,0.48778
184.96,0.47116
184.992,0.4565
185.024,0.44086
185.056,0.42717
185.088,0.41349
185.12,0.40078
185.152,0.38905
185.184,0.3783
185.216,0.36852
185.248,0.35875
185.28,0.34897
185.312,0.34018
185.344,0.33236
185.376,0.32551
185.408,0.31965
185.44,0.31378
185.472,0.30694
185.504,0.30108
185.536,0.29521
185.568,0.29032
185.6,0.28543
185.632,0.28152
185.664,0.27761
185.696,0.2737
185.728,0.26979
185.76,0.26784
185.792,0.26588
185.824,0.26393
185.856,0.26197
185.888,0.25904
185.92,0.25709
185.952,0.25415
185.984,0.2522
186.016,0.25024
186.048,0.24829
186.08,0.24633
186.112,0.24536
186.144,0.2434
186.176,0.24242
186.208,0.24242
186.24,0.24047
186.272,0.24047
186.304,0.24047
186.336,0.24242
186.368,0.24829
186.4,0.25904
186.432,0.27566
186.464,0.29814
186.496,0.32747
186.528,0.36168
186.56,0.39394
186.592,0.42522
186.624,0.46041
186.656,0.4956
186.688,0.52786
186.72,0.55816
186.752,0.58456
186.784,0.60606
186.816,0.62463
186.848,0.64027
186.88,0.65298
186.912,0.66276
186.944,0.67155
186.976,0.67644
187.008,0.67937
187.04,0.68231
187.072,0.68328
187.104,0.68328
187.136,0.68231
187.168,0.6784
187.2,0.67351
187.232,0.66569
187.264,0.65689
187.296,0.64614
187.328,0.63245
187.36,0.61975
187.392,0.60704
187.424,0.59335
187.456,0.57967
187.488,0.56794
187.52,0.55718
187.552,0.55034
187.584,0.54448
187.616,0.54154
187.648,0.53959
187.68,0.53959
187.712,0.53959
187.744,0.53959
187.776,0.53959
187.808,0.53959
187.84,0.54057
187.872,0.54154
187.904,0.54154
187.936,0.54252
187.968,0.54252
188,0.54154
188.032,0.53861
188.064,0.53372
188.096,0.52786
188.128,0.52102
188.16,0.5132
188.192,0.50635
188.224,0.49951
188.256,0.49267
188.288,0.4868
188.32,0.48192
188.352,0.47801
188.384,0.47507
188.416,0.47214
188.448,0.46921
188.48,0.46628
188.512,0.46334
188.544,0.45943
188.576,0.4565
188.608,0.45357
188.64,0.44966
188.672,0.44477
188.704,0.43793
188.736,0.43109
188.768,0.42229
188.8,0.41349
188.832,0.40274
188.864,0.39198
188.896,0.38025
188.928,0.36755
188.96,0.35679
188.992,0.34897
189.024,0.34115
189.056,0.33724
189.088,0.33822
189.12,0.34604
189.152,0.35973
189.184,0.38025
189.216,0.40469
189.248,0.43206
189.28,0.46139
189.312,0.48974
189.344,0.51613
189.376,0.53666
189.408,0.55327
189.44,0.56794
189.472,0.57967
189.504,0.58944
189.536,0.59629
189.568,0.60215
189.6,0.60508
189.632,0.60704
189.664,0.60704
189.696,0.60508
189.728,0.60313
189.76,0.59922
189.792,0.59531
189.824,0.58944
189.856,0.58162
189.888,0.57283
189.92,0.56207
189.952,0.55034
189.984,0.53666
190.016,0.52102
190.048,0.5044
190.08,0.4868
190.112,0.46823
190.144,0.45064
190.176,0.43597
190.208,0.42326
190.24,0.4086
190.272,0.39492
190.304,0.38221
190.336,0.37048
190.368,0.3607
190.4,0.35191
190.432,0.34311
190.464,0.33627
190.496,0.3304
190.528,0.32454
190.56,0.32063
190.592,0.31672
190.624,0.31281
190.656,0.3089
190.688,0.30499
190.72,0.3001
190.752,0.29521
190.784,0.2913
190.816,0.28641
190.848,0.28152
190.88,0.27761
190.912,0.2737
190.944,0.26979
190.976,0.26686
191.008,0.26491
191.04,0.26197
191.072,0.26002
191.104,0.25709
191.136,0.25415
191.168,0.25122
191.2,0.24927
191.232,0.24731
191.264,0.24438
191.296,0.24145
191.328,0.23851
191.36,0.23754
191.392,0.23656
191.424,0.2346
191.456,0.23167
191.488,0.22874
191.52,0.22678
191.552,0.22385
191.584,0.2219
191.616,0.21994
191.648,0.22092
191.68,0.22385
191.712,0.23167
191.744,0.24438
191.776,0.26002
191.808,0.28348
191.84,0.31378
191.872,0.34897
191.904,0.3871
191.936,0.42717
191.968,0.4653
192,0.50049
192.032,0.53177
192.064,0.55914
192.096,0.58358
192.128,0.60411
192.16,0.61877
192.192,0.63245
192.224,0.64712
192.256,0.66373
192.288,0.68035
192.32,0.69697
192.352,0.71359
192.384,0.72825
192.416,0.74096
192.448,0.75171
192.48,0.76051
192.512,0.76735
192.544,0.77028
192.576,0.77028
192.608,0.76833
192.64,0.7654
192.672,0.75855
192.704,0.74878
192.736,0.73118
192.768,0.7087
192.8,0.68817
192.832,0.66764
192.864,0.64809
192.896,0.62854
192.928,0.60997
192.96,0.59433
192.992,0.57967
193.024,0.565
193.056,0.55034
193.088,0.53763
193.12,0.5259
193.152,0.51515
193.184,0.50538
193.216,0.49658
193.248,0.48876
193.28,0.48192
193.312,0.4741
193.344,0.46823
193.376,0.46237
193.408,0.45552
193.44,0.4477
193.472,0.43988
193.504,0.43109
193.536,0.42131
193.568,0.41153
193.6,0.40176
193.632,0.39003
193.664,0.37928
193.696,0.36755
193.728,0.35582
193.76,0.34604
193.792,0.33724
193.824,0.32747
193.856,0.31672
193.888,0.30694
193.92,0.29619
193.952,0.28739
193.984,0.27859
194.016,0.26979
194.048,0.26197
194.08,0.25415
194.112,0.24633
194.144,0.24047
194.176,0.2346
194.208,0.22776
194.24,0.22092
194.272,0.21505
194.304,0.21212
194.336,0.21212
194.368,0.21799
194.4,0.22972
194.432,0.24731
194.464,0.27273
194.496,0.30303
194.528,0.33724
194.56,0.36852
194.592,0.39785
194.624,0.42913
194.656,0.45943
194.688,0.48778
194.72,0.5132
194.752,0.5347
194.784,0.55327
194.816,0.56794
194.848,0.58065
194.88,0.5914
194.912,0.6002
194.944,0.60508
194.976,0.60899
195.008,0.61193
195.04,0.61388
195.072,0.61388
195.104,0.6129
195.136,0.61095
195.168,0.60704
195.2,0.60117
195.232,0.59433
195.264,0.58553
195.296,0.57478
195.328,0.56207
195.36,0.55034
195.392,0.53763
195.424,0.52297
195.456,0.50733
195.488,0.49169
195.52,0.47605
195.552,0.46139
195.584,0.44868
195.616,0.43695
195.648,0.42717
195.68,0.41838
195.712,0.41056
195.744,0.40567
195.776,0.40078
195.808,0.39589
195.84,0.39101
195.872,0.38612
195.904,0.38123
195.936,0.37732
195.968,0.37243
196,0.36852
196.032,0.36364
196.064,0.35973
196.096,0.35679
196.128,0.35288
196.16,0.34995
196.192,0.348
196.224,0.34409
196.256,0.34115
196.288,0.33724
196.32,0.33431
196.352,0.33138
196.384,0.32845
196.416,0.32551
196.448,0.32258
196.48,0.31965
196.512,0.31672
196.544,0.31476
196.576,0.31378
196.608,0.31183
196.64,0.30987
196.672,0.30694
196.704,0.30499
196.736,0.30303
196.768,0.30108
196.8,0.29912
196.832,0.29619
196.864,0.29423
196.896,0.2913
196.928,0.29032
196.96,0.29228
196.992,0.29619
197.024,0.30401
197.056,0.31672
197.088,0.33529
197.12,0.3607
197.152,0.39101
197.184,0.42717
197.216,0.4653
197.248,0.5044
197.28,0.54252
197.312,0.57869
197.344,0.60606
197.376,0.62854
197.408,0.65103
197.44,0.67058
197.472,0.68719
197.504,0.70186
197.536,0.71359
197.568,0.72239
197.6,0.72923
197.632,0.73412
197.664,0.73705
197.696,0.739
197.728,0.73803
197.76,0.73607
197.792,0.73216
197.824,0.72727
197.856,0.72141
197.888,0.71359
197.92,0.70283
197.952,0.6911
197.984,0.67644
198.016,0.6608
198.048,0.64321
198.08,0.62561
198.112,0.60802
198.144,0.5914
198.176,0.57576
198.208,0.56012
198.24,0.54545
198.272,0.53177
198.304,0.51906
198.336,0.50733
198.368,0.49756
198.4,0.48778
198.432,0.47898
198.464,0.47116
198.496,0.46334
198.528,0.4565
198.56,0.45064
198.592,0.44575
198.624,0.43988
198.656,0.43402
198.688,0.42815
198.72,0.42229
198.752,0.41642
198.784,0.41056
198.816,0.40469
198.848,0.3998
198.88,0.39394
198.912,0.38905
198.944,0.38514
198.976,0.38123
199.008,0.37732
199.04,0.37341
199.072,0.36852
199.104,0.36364
199.136,0.35973
199.168,0.35484
199.2,0.35093
199.232,0.34604
199.264,0.34213
199.296,0.33822
199.328,0.33529
199.36,0.33236
199.392,0.3304
199.424,0.32747
199.456,0.32454
199.488,0.32258
199.52,0.31867
199.552,0.31574
199.584,0.31183
199.616,0.30987
199.648,0.3089
199.68,0.31085
199.712,0.31867
199.744,0.32845
199.776,0.34311
199.808,0.36559
199.84,0.39492
199.872,0.43011
199.904,0.46921
199.936,0.50831
199.968,0.54741
200,0.58358
200.032,0.61681
200.064,0.64712
200.096,0.67449
200.128,0.69501
200.16,0.71261
200.192,0.73216
200.224,0.75171
200.256,0.77028
200.288,0.78788
200.32,0.80254
200.352,0.81525
200.384,0.82405
200.416,0.83089
200.448,0.83578
200.48,0.83773
200.512,0.83675
200.544,0.83382
200.576,0.82796
200.608,0.82014
200.64,0.81036
200.672,0.79863
200.704,0.78397
200.736,0.76833
200.768,0.75171
200.8,0.73412
200.832,0.71848
200.864,0.70283
200.896,0.69013
200.928,0.66569
200.96,0.63636
200.992,0.61877
201.024,0.60704
201.056,0.59922
201.088,0.59335
201.12,0.58749
201.152,0.58162
201.184,0.57674
201.216,0.57087
201.248,0.56403
201.28,0.55718
201.312,0.55034
201.344,0.5435
201.376,0.53568
201.408,0.52786
201.44,0.51711
201.472,0.50635
201.504,0.49462
201.536,0.48192
201.568,0.46921
201.6,0.45552
201.632,0.44282
201.664,0.43011
201.696,0.41838
201.728,0.4086
201.76,0.39883
201.792,0.38905
201.824,0.37928
201.856,0.36852
201.888,0.35875
201.92,0.34897
201.952,0.3392
201.984,0.3304
202.016,0.3216
202.048,0.31378
202.08,0.30596
202.112,0.29814
202.144,0.29228
202.176,0.28739
202.208,0.28152
202.24,0.27566
202.272,0.26979
202.304,0.26491
202.336,0.26002
202.368,0.25806
202.4,0.25904
202.432,0.26393
202.464,0.27468
202.496,0.29032
202.528,0.3089
202.56,0.32942
202.592,0.35582
202.624,0.38612
202.656,0.41642
202.688,0.44575
202.72,0.4741
202.752,0.49951
202.784,0.52102
202.816,0.53959
202.848,0.55523
202.88,0.56794
202.912,0.57869
202.944,0.58651
202.976,0.59042
203.008,0.59531
203.04,0.59824
203.072,0.6002
203.104,0.60117
203.136,0.6002
203.168,0.59922
203.2,0.59629
203.232,0.5914
203.264,0.58553
203.296,0.57869
203.328,0.57087
203.36,0.56109
203.392,0.55034
203.424,0.53861
203.456,0.52493
203.488,0.51124
203.52,0.49658
203.552,0.48289
203.584,0.46921
203.616,0.45748
203.648,0.44575
203.68,0.43597
203.712,0.42717
203.744,0.42033
203.776,0.41544
203.808,0.40958
203.84,0.40371
203.872,0.39883
203.904,0.39296
203.936,0.38807
203.968,0.38319
204,0.3783
204.032,0.37439
204.064,0.3695
204.096,0.36559
204.128,0.36266
204.16,0.35973
204.192,0.35582
204.224,0.35288
204.256,0.34897
204.288,0.34506
204.32,0.34213
204.352,0.33822
204.384,0.33529
204.416,0.33236
204.448,0.32845
204.48,0.32551
204.512,0.32356
204.544,0.3216
204.576,0.31965
204.608,0.31672
204.64,0.31476
204.672,0.31183
204.704,0.3089
204.736,0.30694
204.768,0.30401
204.8,0.30205
204.832,0.3001
204.864,0.29814
204.896,0.29521
204.928,0.29326
204.96,0.2913
204.992,0.28935
205.024,0.28837
205.056,0.28837
205.088,0.29032
205.12,0.29717
205.152,0.3089
205.184,0.32551
205.216,0.348
205.248,0.37537
205.28,0.40665
205.312,0.43891
205.344,0.46725
205.376,0.49267
205.408,0.51906
205.44,0.5435
205.472,0.56598
205.504,0.58553
205.536,0.60117
205.568,0.61486
205.6,0.62561
205.632,0.63343
205.664,0.6393
205.696,0.64321
205.728,0.64418
205.76,0.64418
205.792,0.64321
205.824,0.64125
205.856,0.63832
205.888,0.63343
205.92,0.62757
205.952,0.62072
205.984,0.61095
206.016,0.60117
206.048,0.58847
206.08,0.57478
206.112,0.56109
206.144,0.54741
206.176,0.5347
206.208,0.52004
206.24,0.50538
206.272,0.49169
206.304,0.47898
206.336,0.46628
206.368,0.45455
206.4,0.44477
206.432,0.435
206.464,0.42717
206.496,0.41935
206.528,0.41447
206.56,0.40958
206.592,0.40469
206.624,0.39883
206.656,0.39394
206.688,0.38905
206.72,0.38416
206.752,0.37928
206.784,0.37439
206.816,0.3695
206.848,0.36461
206.88,0.35973
206.912,0.35582
206.944,0.35288
206.976,0.34897
207.008,0.34604
207.04,0.34213
207.072,0.33822
207.104,0.33431
207.136,0.33138
207.168,0.32747
207.2,0.32454
207.232,0.3216
207.264,0.31867
207.296,0.31574
207.328,0.31378
207.36,0.31183
207.392,0.30987
207.424,0.30792
207.456,0.30596
207.488,0.30401
207.52,0.30205
207.552,0.29912
207.584,0.29619
207.616,0.29326
207.648,0.29032
207.68,0.28837
207.712,0.28837
207.744,0.29032
207.776,0.29423
207.808,0.30303
207.84,0.31769
207.872,0.33724
207.904,0.36266
207.936,0.39101
207.968,0.42326
208,0.4565
208.032,0.48876
208.064,0.51906
208.096,0.54643
208.128,0.56794
208.16,0.58456
208.192,0.6002
208.224,0.61486
208.256,0.62757
208.288,0.63832
208.32,0.64614
208.352,0.652
208.384,0.65591
208.416,0.65787
208.448,0.65787
208.48,0.65689
208.512,0.65396
208.544,0.65005
208.576,0.64516
208.608,0.63832
208.64,0.6305
208.672,0.6217
208.704,0.60997
208.736,0.59726
208.768,0.58358
208.8,0.56794
208.832,0.5523
208.864,0.53666
208.896,0.52004
208.928,0.50635
208.96,0.49365
208.992,0.48094
209.024,0.46921
209.056,0.45943
209.088,0.45259
209.12,0.45748
209.152,0.47214
209.184,0.48094
209.216,0.48974
209.248,0.49951
209.28,0.50831
209.312,0.51613
209.344,0.52199
209.376,0.52786
209.408,0.53177
209.44,0.5347
209.472,0.5347
209.504,0.53372
209.536,0.53079
209.568,0.5259
209.6,0.52004
209.632,0.51222
209.664,0.50342
209.696,0.4956
209.728,0.48876
209.76,0.48387
209.792,0.48094
209.824,0.47801
209.856,0.47801
209.888,0.47801
209.92,0.47801
209.952,0.47801
209.984,0.47801
210.016,0.47605
210.048,0.47312
210.08,0.47019
210.112,0.46725
210.144,0.46334
210.176,0.45846
210.208,0.45357
210.24,0.4477
210.272,0.44184
210.304,0.435
210.336,0.42717
210.368,0.42033
210.4,0.41349
210.432,0.40958
210.464,0.4086
210.496,0.41349
210.528,0.42131
210.56,0.435
210.592,0.45552
210.624,0.48289
210.656,0.51417
210.688,0.54839
210.72,0.5826
210.752,0.61486
210.784,0.64418
210.816,0.66862
210.848,0.68915
210.88,0.70577
210.912,0.71652
210.944,0.72336
210.976,0.72923
211.008,0.73314
211.04,0.73607
211.072,0.73607
211.104,0.73412
211.136,0.73118
211.168,0.7263
211.2,0.72043
211.232,0.71359
211.264,0.70381
211.296,0.69306
211.328,0.68231
211.36,0.6696
211.392,0.65494
211.424,0.63832
211.456,0.62072
211.488,0.6002
211.52,0.57967
211.552,0.55914
211.584,0.53861
211.616,0.51906
211.648,0.50049
211.68,0.48289
211.712,0.46823
211.744,0.4565
211.776,0.44477
211.808,0.43304
211.84,0.42326
211.872,0.41447
211.904,0.40567
211.936,0.39883
211.968,0.39296
212,0.3871
212.032,0.38123
212.064,0.37634
212.096,0.37048
212.128,0.36657
212.16,0.36364
212.192,0.35973
212.224,0.35582
212.256,0.35191
212.288,0.348
212.32,0.34311
212.352,0.3392
212.384,0.33627
212.416,0.33236
212.448,0.32942
212.48,0.32551
212.512,0.32356
212.544,0.3216
212.576,0.31867
212.608,0.31672
212.64,0.31378
212.672,0.31183
212.704,0.30987
212.736,0.30792
212.768,0.30596
212.8,0.30303
212.832,0.30108
212.864,0.29912
212.896,0.29717
212.928,0.29521
212.96,0.29423
212.992,0.29228
213.024,0.29032
213.056,0.28935
213.088,0.28935
213.12,0.29228
213.152,0.29912
213.184,0.31378
213.216,0.33529
213.248,0.36559
213.28,0.42229
213.312,0.46041
213.344,0.50244
213.376,0.5738
213.408,0.62268
213.44,0.66764
213.472,0.70968
213.504,0.76246
213.536,0.79179
213.568,0.81623
213.6,0.84653
213.632,0.85924
213.664,0.86901
213.696,0.87879
213.728,0.88856
213.76,0.89638
213.792,0.90127
213.824,0.9042
213.856,0.90225
213.888,0.89736
213.92,0.88759
213.952,0.87488
213.984,0.85826
214.016,0.83871
214.048,0.81916
214.08,0.79961
214.112,0.7781
214.144,0.75562
214.176,0.73314
214.208,0.71065
214.24,0.68915
214.272,0.6696
214.304,0.652
214.336,0.63539
214.368,0.62072
214.4,0.60606
214.432,0.59433
214.464,0.58456
214.496,0.56696
214.528,0.55425
214.56,0.54154
214.592,0.52199
214.624,0.50929
214.656,0.4956
214.688,0.48094
214.72,0.46041
214.752,0.44673
214.784,0.43402
214.816,0.41838
214.848,0.40762
214.88,0.39589
214.912,0.38416
214.944,0.37243
214.976,0.36168
